     3.600000    9.000000    3.555678    0.563164    0.000000    0.051354    0.000000
     3.700000    9.000000    3.654447    0.578808    0.000000    0.050200    0.000000
     3.800000    9.000000    3.753216    0.594451    0.000000    0.049236    0.000000
     3.900000    9.000000    3.851985    0.610094    0.000000    0.048422    0.000000
     4.000000    9.000000    3.950753    0.625738    0.000000    0.047728    0.000000
     4.100000    9.000000    4.049522    0.641381    0.000000    0.047130    0.000000
     4.200000    9.000000    4.148291    0.657025    0.000000    0.046610    0.000000
     4.300000    9.000000    4.247060    0.672668    0.000000    0.046152    0.000000
     4.400000    9.000000    4.345829    0.688312    0.000000    0.045743    0.000000
     4.500000    9.000000    4.444598    0.703955    0.000000    0.045374    0.000000
     4.600000    9.000000    4.543366    0.719599    0.000000    0.045035    0.000000
     4.700000    9.000000    4.642135    0.735242    0.000000    0.044718    0.000000
     4.800000    9.000000    4.740904    0.750885    0.000000    0.044418    0.000000
     4.900000    9.000000    4.839673    0.766529    0.000000    0.044129    0.000000
     5.000000    9.000000    4.938442    0.782172    0.000000    0.043847    0.000000

     0.100000   11.000000    0.098163    0.019081    0.197197    0.107289    0.152124
     0.200000   11.000000    0.196325    0.038162    0.198056    0.108205    0.159091
     0.300000   11.000000    0.294488    0.057243    0.198241    0.109049    0.166379
     0.400000   11.000000    0.392651    0.076324    0.197718    0.109831    0.174393
     0.500000   11.000000    0.490814    0.095404    0.196464    0.110570    0.183285
     0.600000   11.000000    0.588976    0.114485    0.194467    0.111288    0.193205
     0.700000   11.000000    0.687139    0.133566    0.191729    0.112010    0.204326
     0.800000   11.000000    0.785302    0.152647    0.188264    0.112773    0.216835
     0.900000   11.000000    0.883464    0.171728    0.184102    0.113621    0.230897
     1.000000   11.000000    0.981627    0.190809    0.179292    0.114620    0.246512
     1.100000   11.000000    1.079790    0.209890    0.173920    0.115875    0.263045
     1.200000   11.000000    1.177953    0.228971    0.168126    0.117581    0.277736
     1.300000   11.000000    1.276115    0.248052    0.162098    0.120122    0.281263
     1.400000   11.000000    1.374278    0.267133    0.155681    0.123987    0.251274
