     0.500000   11.000000    0.490814    0.095404    0.000000    0.000000    0.000000    0.000000
     0.600000   11.000000    0.588976    0.114485    0.000000    0.000000    0.000000    0.000000
     0.700000   11.000000    0.687139    0.133566    0.000000    0.000000    0.000000    0.000000
     0.800000   11.000000    0.785302    0.152647    0.000000    0.000000    0.000000    0.000000
     0.900000   11.000000    0.883464    0.171728    0.000000    0.000000    0.000000    0.000000
     1.000000   11.000000    0.981627    0.190809    0.000000    0.000000    0.000000    0.000000
     1.100000   11.000000    1.079790    0.209890    0.000000    0.000000    0.000000    0.000000
     1.200000   11.000000    1.177953    0.228971    0.000000    0.000000    0.000000    0.000000
     1.300000   11.000000    1.276115    0.248052    0.000000    0.000000    0.000000    0.000000
     1.400000   11.000000    1.374278    0.267133    0.000000    0.000000    0.000000    0.000000
     1.500000   11.000000    1.472441    0.286213    0.000000    0.000000    0.000000    0.000000
     1.600000   11.000000    1.570603    0.305294    0.000000    0.000000    0.000000    0.000000
     1.700000   11.000000    1.668766    0.324375    0.000000    0.000000    0.000000    0.000000
     1.800000   11.000000    1.766929    0.343456    0.000000    0.000000    0.000000    0.000000
     1.900000   11.000000    1.865092    0.362537    0.000000    0.000000    0.000000    0.000000
     2.000000   11.000000    1.963254    0.381618    0.000000    0.000000    0.000000    0.000000
     2.100000   11.000000    2.061417    0.400699    0.000000    0.000000    0.000000    0.000000
     2.200000   11.000000    2.159580    0.419780    0.000000    0.000000    0.000000    0.000000
     2.300000   11.000000    2.257743    0.438861    0.000000    0.000000    0.000000    0.000000
     2.400000   11.000000    2.355905    0.457942    0.000000    0.000000    0.000000    0.000000
     2.500000   11.000000    2.454068    0.477022    0.000000    0.000000    0.000000    0.000000
     2.600000   11.000000    2.552231    0.496103    0.000000    0.000000    0.000000    0.000000
     2.700000   11.000000    2.650393    0.515184    0.000000    0.000000    0.000000    0.000000
     2.800000   11.000000    2.748556    0.534265    0.000000    0.000000    0.000000    0.000000
     2.900000   11.000000    2.846719    0.553346    0.032093    0.000000    0.000000    0.125977
     3.000000   11.000000    2.944882    0.572427    0.036316    0.000000    0.000000    0.126304
     3.100000   11.000000    3.043044    0.591508    0.039246    0.000000    0.000000    0.127590
     3.200000   11.000000    3.141207    0.610589    0.041221    0.000000    0.000000    0.129586
     3.300000   11.000000    3.239370    0.629670    0.042502    0.000000    0.000000    0.132107
     3.400000   11.000000    3.337532    0.648751    0.043275    0.000000    0.000000    0.135015
     3.500000   11.000000    3.435695    0.667831    0.043676    0.000000    0.000000    0.138209
     3.600000   11.000000    3.533858    0.686912    0.043803    0.000000    0.000000    0.141605
     3.700000   11.000000    3.632021    0.705993    0.043726    0.000000    0.000000    0.145135
     3.800000   11.000000    3.730183    0.725074    0.043495    0.000000    0.000000    0.148739
     3.900000   11.000000    3.828346    0.744155    0.043149    0.000000    0.000000    0.152362
     4.000000   11.000000    3.926509    0.763236    0.042716    0.000000    0.000000    0.155955
     4.100000   11.000000    4.024671    0.782317    0.042217    0.000000    0.000000    0.159467
     4.200000   11.000000    4.122834    0.801398    0.041669    0.000000    0.000000    0.162852
     4.300000   11.000000    4.220997    0.820479    0.041083    0.000000    0.000000    0.166063
     4.400000   11.000000    4.319160    0.839560    0.040470    0.000000    0.000000    0.169057
     4.500000   11.000000    4.417322    0.858640    0.039836    0.000000    0.000000    0.171792
     4.600000   11.000000    4.515485    0.877721    0.039189    0.000000    0.000000    0.174228
     4.700000   11.000000    4.613648    0.896802    0.038533    0.000000    0.000000    0.176328
     4.800000   11.000000    4.711810    0.915883    0.037872    0.000000    0.000000    0.178062
     4.900000   11.000000    4.809973    0.934964    0.037208    0.000000    0.000000    0.179403
     5.000000   11.000000    4.908136    0.954045    0.036545    0.000000    0.000000    0.180329

     0.100000   13.000000    0.097437    0.022495    0.000000    0.000000    0.000000    0.000000
     0.200000   13.000000    0.194874    0.044990    0.000000    0.000000    0.000000    0.000000
     0.300000   13.000000    0.292311    0.067485    0.000000    0.000000    0.000000    0.000000
     0.400000   13.000000    0.389748    0.089980    0.000000    0.000000    0.000000    0.000000
     0.500000   13.000000    0.487185    0.112476    0.000000    0.000000    0.000000    0.000000
     0.600000   13.000000    0.584622    0.134971    0.000000    0.000000    0.000000    0.000000
     0.700000   13.000000    0.682059    0.157466    0.000000    0.000000    0.000000    0.000000
     0.800000   13.000000    0.779496    0.179961    0.000000    0.000000    0.000000    0.000000
     0.900000   13.000000    0.876933    0.202456    0.000000    0.000000    0.000000    0.000000
     1.000000   13.000000    0.974370    0.224951    0.000000    0.000000    0.000000    0.000000
     1.100000   13.000000    1.071807    0.247446    0.000000    0.000000    0.000000    0.000000
