0.06000000	3.28121900	0.49084000	0.00088400	-0.00378500	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	2.15106700	0.00000000	0.00000000	0.00000000	0.00010100	0.00003400
0.06000000	3.31612600	0.49134500	0.00107900	-0.00373400	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	2.05339300	0.00000000	0.00000000	0.00000000	0.00009900	0.00004100
0.06000000	3.35103200	0.49194300	0.00126900	-0.00367300	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.94683100	0.00000000	0.00000000	0.00000000	0.00009600	0.00004700
0.06000000	3.38593900	0.49262900	0.00145700	-0.00360000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.83525200	0.00000000	0.00000000	0.00000000	0.00009300	0.00005400
0.06000000	3.42084500	0.49339400	0.00164000	-0.00355500	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.72208300	0.00000000	0.00000000	0.00000000	0.00009000	0.00006000
0.06000000	3.45575200	0.49423200	0.00181900	-0.00342800	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.61009000	0.00000000	0.00000000	0.00000000	0.00008700	0.00006600
0.06000000	3.49065900	0.49513300	0.00199300	-0.00333100	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.50144800	0.00000000	0.00000000	0.00000000	0.00008300	0.00007100
0.06000000	3.52556500	0.49608900	0.00216200	-0.00322300	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.39772700	0.00000000	0.00000000	0.00000000	0.00007900	0.00007600
0.06000000	3.56047200	0.49708700	0.00232500	-0.00310400	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.29996000	0.00000000	0.00000000	0.00000000	0.00007500	0.00008100
0.06000000	3.59537800	0.49811900	0.00248200	-0.00297700	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.20881000	0.00000000	0.00000000	0.00000000	0.00007100	0.00008500
0.06000000	3.63028500	0.49917300	0.00263300	-0.00284100	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.12458200	0.00000000	0.00000000	0.00000000	0.00006700	0.00008900
0.06000000	3.66519100	0.50023800	0.00277700	-0.00269300	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.04735900	0.00000000	0.00000000	0.00000000	0.00006300	0.00009300
0.06000000	3.70009800	0.50130100	0.00291300	-0.00254500	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.97703200	0.00000000	0.00000000	0.00000000	0.00005900	0.00009700
0.06000000	3.73500500	0.50235200	0.00304100	-0.00238800	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.91341000	0.00000000	0.00000000	0.00000000	0.00005500	0.00010000
0.06000000	3.76991100	0.50337600	0.00316100	-0.00222500	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.85621600	0.00000000	0.00000000	0.00000000	0.00005100	0.00010300
0.06000000	3.80481800	0.50436800	0.00327300	-0.00205400	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.80513900	0.00000000	0.00000000	0.00000000	0.00004600	0.00010500
0.06000000	3.83972400	0.50531000	0.00337500	-0.00187700	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.75986400	0.00000000	0.00000000	0.00000000	0.00004200	0.00010800
0.06000000	3.87463100	0.50619500	0.00346900	-0.00169600	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.72006800	0.00000000	0.00000000	0.00000000	0.00003800	0.00011000
0.06000000	3.90953800	0.50701200	0.00355300	-0.00150800	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.68546000	0.00000000	0.00000000	0.00000000	0.00003300	0.00011200
0.06000000	3.94444400	0.50775100	0.00362700	-0.00131800	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.65576600	0.00000000	0.00000000	0.00000000	0.00002900	0.00011400
0.06000000	3.97935100	0.50840400	0.00369200	-0.00112300	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.63074300	0.00000000	0.00000000	0.00000000	0.00002400	0.00011500
0.06000000	4.01425700	0.50896300	0.00374500	-0.00092500	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.61017700	0.00000000	0.00000000	0.00000000	0.00002000	0.00011600
0.06000000	4.04916400	0.50942300	0.00379000	-0.00072400	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.59389300	0.00000000	0.00000000	0.00000000	0.00001600	0.00011700
0.06000000	4.08407000	0.50977700	0.00382400	-0.00052300	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.58174800	0.00000000	0.00000000	0.00000000	0.00001100	0.00011800
